sku,store_view_code,attribute_set_code,product_type,categories,product_websites,name,description,short_description,weight,product_online,tax_class_name,visibility,price,special_price,special_price_from_date,special_price_to_date,url_key,meta_title,meta_keywords,meta_description,base_image,base_image_label,small_image,small_image_label,thumbnail_image,thumbnail_image_label,swatch_image,swatch_image_label,created_at,updated_at,new_from_date,new_to_date,display_product_options_in,map_price,msrp_price,map_enabled,gift_message_available,custom_design,custom_design_from,custom_design_to,custom_layout_update,page_layout,product_options_container,msrp_display_actual_price_type,country_of_manufacture,additional_attributes,qty,out_of_stock_qty,use_config_min_qty,is_qty_decimal,allow_backorders,use_config_backorders,min_cart_qty,use_config_min_sale_qty,max_cart_qty,use_config_max_sale_qty,is_in_stock,notify_on_stock_below,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,website_id,related_skus,related_position,crosssell_skus,crosssell_position,upsell_skus,upsell_position,additional_images,additional_image_labels,hide_from_product_page,bundle_price_type,bundle_sku_type,bundle_price_view,bundle_weight_type,bundle_values,bundle_shipment_type,associated_skus
103301,,Default,simple,"Default Category,Default Category/Produtos,Default Category/Produtos/Roda-Teto de poliestireno",base,"Rodateto de isopor mod ST2 50x50mm barra com 2 metros","<p>Roda-teto de poliestireno extrudado(EPS ou Isopor) de alta densidade com superf&iacute;cie lisa e verso canelado para aplica&ccedil;&atilde;o interna. Densidade aproximada 60Kg/m2. Cor branca, n&atilde;o t&oacute;xico, sem CFC e HCFC. Acabamento com tinta a base de &aacute;gua, pintura sem solvente. Suas dimens&otilde;es s&atilde;o apresentadas em barras de 2 metros (toler&acirc;ncia +- 5mm). Validade indeterminada.</p>
<p>Nota: Materiais estritamente decorativos e n&atilde;o possuem nenhuma fun&ccedil;&atilde;o estrutural.</p>
<p><span style=""color: #f91e05;""><strong>Informa&ccedil;&otilde;es importantes</strong></span></p>
<p>1.&nbsp;<span style=""font-family: Helvetica;"">Imune a cupins, n&atilde;o mofa, resistente &agrave; umidade e f&aacute;cil instala&ccedil;&atilde;o.</span></p>
<p>2. Sugerimos a compra de 10% a mais da metragem calculada para o material, cobrindo assim eventuais perdas de barras e perfis na hora de cortes para aplica&ccedil;&atilde;o.</p>
<p>3. Para melhor fixa&ccedil;&atilde;o dos produtos, sugerimos a utiliza&ccedil;&atilde;o das colas pr&oacute;prias da marca.</p>
<p>4. Instala&ccedil;&atilde;o n&atilde;o inclusa.</p>
<style type=""text/css"" xml=""space""><!--
p.p1 {margin: 0.0px 0.0px 0.0px 0.0px; font: 12.0px Helvetica}
--></style>","<p>Rodateto de poliestireno&nbsp;modelo ST2 - dimens&atilde;o da barra 50X50X2000MM - peso da barra 0,06kg - unidade M</p>",0.1400,1,"Taxable Goods","Não Visível Individualmente",33.4700,,01/08/18,,rodateto-de-poliestireno-mod-st2-50x50-caixa-com-2-metros,,,,/2/9/2903-st2_1.jpg,"RODATETO DE POLIESTIRENO",/2/9/2903-st2_1.jpg,"RODATETO DE POLIESTIRENO",/2/9/2903-st2_1.jpg,"RODATETO DE POLIESTIRENO",/2/9/2903-st2_1.jpg,,"05/02/19 11:54","12/07/19 12:42",,,"Bloco após Coluna de Informações",,,,Não,,01/08/18,,,,,"Usar o config",,"b2w=Sim,calculodepreco=COST,exportar_simples=Sim,featured=Não,genero=UNISSEX,listagem=<p>Unidade de venda: barra de 2 metros<br /> Dimens&atilde;o da barra: 50X50X2000MM<br /> Peso da barra: 0,06kg</p>,marca=GART,markup=1,metro=Não,modelo=Modelo ST2 50x50mm,origem=NACIONAL,tempo_garantia=36,volume_height=2,volume_length=205,volume_width=8",11.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,0,0,0.0000,0,0,0,0,"1901,1604,1601,1602,1603","1,2,3,4,5",,,,,/2/9/2903-st2_1.jpg,,,,,,,,,
150301,,Default,simple,"Default Category,Default Category/Produtos,Default Category/Produtos/Acessórios de Rodapés",base,"Cantoneira de poliuretano mod CR3 60x60x125mm","<p>Cantoneira de poliuretano com superf&iacute;cie lisa, altamente resistente, facilitando a instala&ccedil;&atilde;o de rodap&eacute;s em cantos internos ou externos. Fabricada em poliuretano, cor branca, sem CFC nem HCFC, n&atilde;o t&oacute;xico. Ideal para instala&ccedil;&atilde;o de rodap&eacute;s sem a necessidades de cortes em &acirc;ngulo de 45 graus.</p>
<p><span style=""color: #ff0000;""><strong>INFORMA&Ccedil;&Otilde;ES IMPORTANTES</strong></span></p>
<p>1.&nbsp;<span>Imune a cupins, n&atilde;o mofa, resistente &agrave; umidade e f&aacute;cil instala&ccedil;&atilde;o.</span></p>
<p>2. Para melhor fixa&ccedil;&atilde;o dos produtos, sugerimos a utiliza&ccedil;&atilde;o das colas dispon&iacute;veis&nbsp;<a href=""produtos/colas.html"">neste link</a>.</p>
<p>3. Instala&ccedil;&atilde;o n&atilde;o inclusa.</p>
<style type=""text/css"" xml=""space""><!--
p.p1 {margin: 0.0px 0.0px 0.0px 0.0px; font: 12.0px Helvetica}
--></style>","<p><span>Cantoneira de poliuretano</span>&nbsp;modelo CR3 - dimens&atilde;o 60X60X125 - peso 0,08kg - unidade P&Ccedil;</p>",0.1000,1,"Taxable Goods","Não Visível Individualmente",19.3500,,,,rodape-de-poliestireno-1506,"RODAPE DE POLIESTIRENO",,"RODAPE DE POLIESTIRENO modelo CR3 - dimensão 60X60X125 - peso 0,08 - unidade PÇ - sku 1503",/1/5/1503_1.jpg,"RODAPE DE POLIESTIRENO",/1/5/1503_1.jpg,"RODAPE DE POLIESTIRENO",/1/5/1503_1.jpg,"RODAPE DE POLIESTIRENO",/1/5/1503_1.jpg,,"11/03/19 08:12","11/04/19 23:25",,,"Bloco após Coluna de Informações",,,,Não,,,,,,,"Usar o config",,"b2w=Sim,busca=RODAPES,calculodepreco=COST,exportar_simples=Sim,featured=Não,genero=UNISSEX,listagem=<p>Unidade de venda: pe&ccedil;a<br />Dimens&atilde;o:&nbsp;60X60X125MM<br />Peso:&nbsp;0,08kg</p>,marca=GART,markup=1,metro=Não,modelo=Modelo CR3 60x60x125mm,origem=NACIONAL,tempo_garantia=36,volume_height=7,volume_length=13,volume_width=7",30.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,0,1,1.0000,1,0,0,0,"1401,1402,1403,1404,1405,1406,1407,1408,1409,1410,1411,1412,1413,1414,1415,1416,1417,1418,1419","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19",,,,,/1/5/1503_3.jpg,"RODAPE DE POLIESTIRENO",,,,,,,,
150301,default,Default,simple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"volume_height=6,volume_length=12,volume_width=6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120401,,Default,simple,"Default Category,Default Category/Produtos/Rosetas,Default Category/Produtos",base,"Roseta de poliestireno mod RF30 300mm","<p>Rosetas de poliestireno injetado. Densidade aproximada 35kg/m3. Cor branca, n&atilde;o t&oacute;xico, sem CFC e HCFC. Acabamento com tinta a base de &aacute;gua, pintura sem solvente. Validade indeterminada.</p>
<p><span style=""color: #fc0c02;""><strong>INFORMA&Ccedil;&Otilde;ES IMPORTANTES</strong></span></p>
<p>1.&nbsp;<span style=""font-family: Helvetica;"">Imune a cupins, n&atilde;o mofa, resistente &agrave; umidade e f&aacute;cil instala&ccedil;&atilde;o.</span></p>
<p>2.&nbsp;Para melhor fixa&ccedil;&atilde;o dos produtos, sugerimos a utiliza&ccedil;&atilde;o das colas pr&oacute;prias da marca.</p>
<p>3. Instala&ccedil;&atilde;o n&atilde;o inclusa.</p>
<style type=""text/css"" xml=""space""><!--
p.p1 {margin: 0.0px 0.0px 0.0px 0.0px; font: 12.0px Helvetica}
--></style>","<p>ROSETA DE POLIESTIRENO modelo RF30 - dimens&atilde;o 300 MM - peso 0,19kg - unidade&nbsp;pe&ccedil;a</p>",0.2800,1,"Taxable Goods","Não Visível Individualmente",46.2200,,,,roseta-de-poliestireno-mod-rf30-300mm,,,,/1/2/1204_1_1.jpg,"ROSETA DE POLIESTIRENO",/1/2/1204_1_1.jpg,"ROSETA DE POLIESTIRENO",/1/2/1204_1_1.jpg,"ROSETA DE POLIESTIRENO",/1/2/1204_1_1.jpg,,"06/02/19 15:03","12/07/19 13:25",,,"Bloco após Coluna de Informações",,,,Não,,,,,,,"Usar o config",,"b2w=Sim,calculodepreco=COST,exportar_simples=Sim,featured=Não,genero=UNISSEX,listagem=<p>Unidade de venda: pe&ccedil;a<br />Dimens&atilde;o:&nbsp;300 MM<br />Peso:&nbsp;0,19kg</p>,marca=GART,markup=1,metro=Não,modelo=Modelo RF30 300mm,origem=NACIONAL,tempo_garantia=36,volume_height=40,volume_length=45,volume_width=6",5.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,0,1,1.0000,1,0,0,0,"1604,1601,1602,1603","1,2,3,4",,,,,/1/2/1204_1_6.jpg,,,,,,,,,
120301,,Default,simple,"Default Category,Default Category/Produtos/Rosetas,Default Category/Produtos",base,"Roseta de poliestireno mod RL30 300mm","<p>Rosetas de poliestireno injetado. Densidade aproximada 35kg/m3. Cor branca, n&atilde;o t&oacute;xico, sem CFC e HCFC. Acabamento com tinta a base de &aacute;gua, pintura sem solvente. Validade indeterminada.</p>
<p><span style=""color: #fc0c02;""><strong>INFORMA&Ccedil;&Otilde;ES IMPORTANTES</strong></span></p>
<p>1.&nbsp;<span style=""font-family: Helvetica;"">Imune a cupins, n&atilde;o mofa, resistente &agrave; umidade e f&aacute;cil instala&ccedil;&atilde;o.</span></p>
<p>2.&nbsp;Para melhor fixa&ccedil;&atilde;o dos produtos, sugerimos a utiliza&ccedil;&atilde;o das colas pr&oacute;prias da marca.</p>
<p>3. Instala&ccedil;&atilde;o n&atilde;o inclusa.</p>
<style type=""text/css"" xml=""space""><!--
p.p1 {margin: 0.0px 0.0px 0.0px 0.0px; font: 12.0px Helvetica}
--></style>","<p>ROSETA DE POLIESTIRENO modelo RL30 - dimens&atilde;o 300 MM - peso 0,25kg - unidade&nbsp;pe&ccedil;a</p>",0.2700,1,"Taxable Goods","Não Visível Individualmente",46.2200,,,,roseta-de-poliestireno-mod-rl30-300mm,,,,/1/2/1203_1_1.jpg,"ROSETA DE POLIESTIRENO",/1/2/1203_1_1.jpg,"ROSETA DE POLIESTIRENO",/1/2/1203_1_1.jpg,"ROSETA DE POLIESTIRENO",/1/2/1203_1_1.jpg,,"06/02/19 15:02","12/07/19 13:24",,,"Bloco após Coluna de Informações",,,,Não,,,,,,,"Usar o config",,"b2w=Sim,calculodepreco=COST,exportar_simples=Sim,featured=Não,genero=UNISSEX,listagem=<p>Unidade de venda: pe&ccedil;a<br />Dimens&atilde;o:&nbsp;300 MM<br />Peso:&nbsp;0,25kg</p>,marca=GART,markup=1,metro=Não,modelo=Modelo RL30 300mm,origem=NACIONAL,tempo_garantia=36,volume_height=40,volume_length=45,volume_width=6",5.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,0,1,1.0000,1,0,0,0,"1604,1601,1602,1603","1,2,3,4",,,,,/1/2/1203_1_6.jpg,,,,,,,,,
120201,,Default,simple,"Default Category,Default Category/Produtos/Rosetas,Default Category/Produtos",base,"Roseta de poliestireno mod RR30 300mm","<p>Rosetas de poliestireno injetado. Densidade aproximada 35kg/m3. Cor branca, n&atilde;o t&oacute;xico, sem CFC e HCFC. Acabamento com tinta a base de &aacute;gua, pintura sem solvente. Validade indeterminada.</p>
<p><span style=""color: #fc0c02;""><strong>INFORMA&Ccedil;&Otilde;ES IMPORTANTES</strong></span></p>
<p>1.&nbsp;<span style=""font-family: Helvetica;"">Imune a cupins, n&atilde;o mofa, resistente &agrave; umidade e f&aacute;cil instala&ccedil;&atilde;o.</span></p>
<p>2. Para melhor fixa&ccedil;&atilde;o dos produtos, sugerimos a utiliza&ccedil;&atilde;o das colas pr&oacute;prias da marca.</p>
<p>3. Instala&ccedil;&atilde;o n&atilde;o inclusa.</p>
<style type=""text/css"" xml=""space""><!--
p.p1 {margin: 0.0px 0.0px 0.0px 0.0px; font: 12.0px Helvetica}
--></style>","<p>ROSETA DE POLIESTIRENO modelo RR30 - dimens&atilde;o 300 MM - peso 0,2kg - unidade&nbsp;pe&ccedil;a</p>",0.3000,1,"Taxable Goods","Não Visível Individualmente",44.3700,,,,roseta-de-poliestireno-mod-rr30-300mm,,,,/1/2/1202_1_1.jpg,"ROSETA DE POLIESTIRENO",/1/2/1202_1_1.jpg,"ROSETA DE POLIESTIRENO",/1/2/1202_1_1.jpg,"ROSETA DE POLIESTIRENO",/1/2/1202_1_1.jpg,,"06/02/19 15:01","26/08/19 08:20",,,"Bloco após Coluna de Informações",,,,Não,,,,,,,"Usar o config",,"b2w=Sim,calculodepreco=COST,codigo_omie=2212332843,exportar_simples=Sim,featured=Não,genero=UNISSEX,listagem=<p>Unidade de venda: pe&ccedil;a<br /> Dimens&atilde;o:&nbsp;300 MM<br /> Peso:&nbsp;0,2kg</p>,marca=GART,markup=1,metro=Não,modelo=Modelo RR30 300mm,origem=NACIONAL,tempo_garantia=36,volume_height=40,volume_length=45,volume_width=6",2.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,0,1,1.0000,1,0,0,0,"1604,1601,1602,1603","1,2,3,4",,,,,/1/2/1202_1_6.jpg,,,,,,,,,
120201,default,Default,simple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"volume_height=30,volume_length=30,volume_width=30",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120101,,Default,simple,"Default Category,Default Category/Produtos/Rosetas,Default Category/Produtos",base,"Roseta de poliestireno mod R40 400mm","<p>Rosetas de poliestireno injetado. Densidade aproximada 35kg/m3. Cor branca, n&atilde;o t&oacute;xico, sem CFC e HCFC. Acabamento com tinta a base de &aacute;gua, pintura sem solvente. Validade indeterminada.</p>
<p><span style=""color: #fc0c02;""><strong>INFORMA&Ccedil;&Otilde;ES IMPORTANTES</strong></span></p>
<p>1.&nbsp;<span style=""font-family: Helvetica;"">Imune a cupins, n&atilde;o mofa, resistente &agrave; umidade e f&aacute;cil instala&ccedil;&atilde;o.</span></p>
<p>2.&nbsp;Para melhor fixa&ccedil;&atilde;o dos produtos, sugerimos a utiliza&ccedil;&atilde;o das colas pr&oacute;prias da marca.</p>
<p>3. Instala&ccedil;&atilde;o n&atilde;o inclusa.</p>
<style type=""text/css"" xml=""space""><!--
p.p1 {margin: 0.0px 0.0px 0.0px 0.0px; font: 12.0px Helvetica}
--></style>","<p>ROSETA DE POLIESTIRENO modelo R40 - dimens&atilde;o 400 MM - peso 0,23kg - unidade&nbsp;pe&ccedil;a</p>",0.3200,1,"Taxable Goods","Não Visível Individualmente",47.8200,,,,roseta-de-poliestireno-mod-r40-400mm,,,,/1/2/1201_1_1.jpg,"ROSETA DE POLIESTIRENO",/1/2/1201_1_1.jpg,"ROSETA DE POLIESTIRENO",/1/2/1201_1_1.jpg,"ROSETA DE POLIESTIRENO",/1/2/1201_1_1.jpg,,"06/02/19 14:35","12/07/19 13:22",,,"Bloco após Coluna de Informações",,,,Não,,,,,,,"Usar o config",,"b2w=Sim,calculodepreco=COST,codigo_omie=2212332841,exportar_simples=Sim,featured=Não,genero=UNISSEX,listagem=<p>Unidade de venda: pe&ccedil;a<br /> Dimens&atilde;o:&nbsp;400 MM<br /> Peso:&nbsp;0,23kg</p>,marca=GART,markup=1,metro=Não,modelo=Modelo R40 400mm,origem=NACIONAL,tempo_garantia=36,volume_height=40,volume_length=45,volume_width=6",4.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,0,1,1.0000,1,0,0,0,"1604,1601,1602,1603","1,2,3,4",,,,,/1/2/1201_1_6.jpg,,,,,,,,,
120101,default,Default,simple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"volume_length=40,volume_width=40",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110804,,Default,simple,"Default Category,Default Category/Produtos/Roda-Meio,Default Category/Produtos",base,"Rodameio de poliuretano mod SP3N 13x23mm caixa com 20 metros","<p>Roda-meio de poliuretano injetado com superf&iacute;cie lisa. Densidade aproximada 200Kg/m2. Cor branca, n&atilde;o t&oacute;xico, sem CFC e HCFC. Acabamento com tinta a base de &aacute;gua, pintura sem solvente. Suas dimens&otilde;es s&atilde;o apresentadas em barras de 2 metros. Validade indeterminada.</p>
<p>Nota: Materiais estritamente decorativos e n&atilde;o possuem nenhuma fun&ccedil;&atilde;o estrutural.</p>
<p><span style=""color: #fc0c02;""><strong>INFORMA&Ccedil;&Otilde;ES IMPORTANTES</strong></span></p>
<p>1.&nbsp;&nbsp;<span style=""font-family: Helvetica;"">Imune a cupins, n&atilde;o mofa, resistente &agrave; umidade e f&aacute;cil instala&ccedil;&atilde;o.</span></p>
<p>2. Sugerimos a compra de 10% a mais da metragem calculada para o material, cobrindo assim eventuais perdas de barras e perfis na hora de cortes para aplica&ccedil;&atilde;o.</p>
<p>3. Para melhor fixa&ccedil;&atilde;o dos produtos, sugerimos a utiliza&ccedil;&atilde;o das colas pr&oacute;prias da marca.</p>
<p>4. Instala&ccedil;&atilde;o n&atilde;o inclusa.</p>
<style type=""text/css"" xml=""space""><!--
p.p1 {margin: 0.0px 0.0px 0.0px 0.0px; font: 12.0px Helvetica}
--></style>","<p>RODAMEIO DE POLIURETANO modelo SP3N - dimens&atilde;o 13X23X2000MM - peso 0,06kg - unidade M</p>",1.2400,1,"Taxable Goods","Não Visível Individualmente",296.8400,,,,rodameio-de-poliuretano-mod-sp3n-13x23-caixa-com-20-metros,,,,/s/p/sp3n_1_1_1.jpg,"RODAMEIO DE POLIURETANO",/s/p/sp3n_1_1_1.jpg,"RODAMEIO DE POLIURETANO",/s/p/sp3n_1_1_1.jpg,"RODAMEIO DE POLIURETANO",/s/p/sp3n_1_1_1.jpg,,"06/02/19 14:33","05/04/19 19:10",,,"Bloco após Coluna de Informações",,,,Não,,,,,,,"Usar o config",,"b2w=Sim,calculodepreco=COST,exportar_simples=Sim,featured=Não,genero=UNISSEX,listagem=<p>Unidade de venda: kit&nbsp;com 20 metros<br /> Dimens&atilde;o:&nbsp;13X23X2000MM<br /> Peso:&nbsp;0,06kg</p>,marca=GART,markup=1,metro=Não,modelo=Modelo SP3N 13x23mm ,origem=NACIONAL,tempo_garantia=36,volume_height=12,volume_length=205,volume_width=8",10.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,0,0,0.0000,0,0,0,0,"1604,1601,1602,1603,1901","1,2,3,4,5",,,,,/s/p/sp3n_1_1_1.jpg,,,,,,,,,
110804,default,Default,simple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"volume_height=8,volume_length=200,volume_width=2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110803,,Default,simple,"Default Category,Default Category/Produtos/Roda-Meio,Default Category/Produtos",base,"Rodameio de poliuretano mod SP3N 13x23mm caixa com 12 metros","<p>Roda-meio de poliuretano injetado com superf&iacute;cie lisa. Densidade aproximada 200Kg/m2. Cor branca, n&atilde;o t&oacute;xico, sem CFC e HCFC. Acabamento com tinta a base de &aacute;gua, pintura sem solvente. Suas dimens&otilde;es s&atilde;o apresentadas em barras de 2 metros. Validade indeterminada.</p>
<p>Nota: Materiais estritamente decorativos e n&atilde;o possuem nenhuma fun&ccedil;&atilde;o estrutural.</p>
<p><span style=""color: #fc0c02;""><strong>INFORMA&Ccedil;&Otilde;ES IMPORTANTES</strong></span></p>
<p>1.&nbsp;&nbsp;<span style=""font-family: Helvetica;"">Imune a cupins, n&atilde;o mofa, resistente &agrave; umidade e f&aacute;cil instala&ccedil;&atilde;o.</span></p>
<p>2. Sugerimos a compra de 10% a mais da metragem calculada para o material, cobrindo assim eventuais perdas de barras e perfis na hora de cortes para aplica&ccedil;&atilde;o.</p>
<p>3. Para melhor fixa&ccedil;&atilde;o dos produtos, sugerimos a utiliza&ccedil;&atilde;o das colas pr&oacute;prias da marca.</p>
<p>4. Instala&ccedil;&atilde;o n&atilde;o inclusa.</p>
<style type=""text/css"" xml=""space""><!--
p.p1 {margin: 0.0px 0.0px 0.0px 0.0px; font: 12.0px Helvetica}
--></style>","<p>RODAMEIO DE POLIURETANO modelo SP3N - dimens&atilde;o 13X23X2000MM - peso 0,06kg - unidade M</p>",0.7600,1,"Taxable Goods","Não Visível Individualmente",178.1000,,,,rodameio-de-poliuretano-mod-sp3n-13x23-caixa-com-12-metros,,,,/s/p/sp3n_1_1.jpg,"RODAMEIO DE POLIURETANO",/s/p/sp3n_1_1.jpg,"RODAMEIO DE POLIURETANO",/s/p/sp3n_1_1.jpg,"RODAMEIO DE POLIURETANO",/s/p/sp3n_1_1.jpg,,"06/02/19 14:33","05/04/19 19:09",,,"Bloco após Coluna de Informações",,,,Não,,,,,,,"Usar o config",,"b2w=Sim,calculodepreco=COST,exportar_simples=Sim,featured=Não,genero=UNISSEX,listagem=<p>Unidade de venda: kit&nbsp;com 12 metros<br /> Dimens&atilde;o:&nbsp;13X23X2000MM<br /> Peso:&nbsp;0,06kg</p>,marca=GART,markup=1,metro=Não,modelo=Modelo SP3N 13x23mm ,origem=NACIONAL,tempo_garantia=36,volume_height=8,volume_length=205,volume_width=4",10.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,0,0,0.0000,0,0,0,0,"1604,1601,1602,1603,1901","1,2,3,4,5",,,,,/s/p/sp3n_1_1.jpg,,,,,,,,,
110803,default,Default,simple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"volume_length=200,volume_width=2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110802,,Default,simple,"Default Category,Default Category/Produtos/Roda-Meio,Default Category/Produtos",base,"Rodameio de poliuretano mod SP3N 13x23mm caixa com 8 metros","<p>Roda-meio de poliuretano injetado com superf&iacute;cie lisa. Densidade aproximada 200Kg/m2. Cor branca, n&atilde;o t&oacute;xico, sem CFC e HCFC. Acabamento com tinta a base de &aacute;gua, pintura sem solvente. Suas dimens&otilde;es s&atilde;o apresentadas em barras de 2 metros. Validade indeterminada.</p>
<p>Nota: Materiais estritamente decorativos e n&atilde;o possuem nenhuma fun&ccedil;&atilde;o estrutural.</p>
<p><span style=""color: #fc0c02;""><strong>INFORMA&Ccedil;&Otilde;ES IMPORTANTES</strong></span></p>
<p>1.&nbsp;&nbsp;<span style=""font-family: Helvetica;"">Imune a cupins, n&atilde;o mofa, resistente &agrave; umidade e f&aacute;cil instala&ccedil;&atilde;o.</span></p>
<p>2. Sugerimos a compra de 10% a mais da metragem calculada para o material, cobrindo assim eventuais perdas de barras e perfis na hora de cortes para aplica&ccedil;&atilde;o.</p>
<p>3. Para melhor fixa&ccedil;&atilde;o dos produtos, sugerimos a utiliza&ccedil;&atilde;o das colas pr&oacute;prias da marca.</p>
<p>4. Instala&ccedil;&atilde;o n&atilde;o inclusa.</p>
<style type=""text/css"" xml=""space""><!--
p.p1 {margin: 0.0px 0.0px 0.0px 0.0px; font: 12.0px Helvetica}
--></style>","<p>RODAMEIO DE POLIURETANO modelo SP3N - dimens&atilde;o 13X23X2000MM - peso 0,06kg - unidade M</p>",0.5300,1,"Taxable Goods","Não Visível Individualmente",118.7300,,,,rodameio-de-poliuretano-mod-sp3n-13x23-caixa-com-8-metros,,,,/s/p/sp3n_1.jpg,"RODAMEIO DE POLIURETANO",/s/p/sp3n_1.jpg,"RODAMEIO DE POLIURETANO",/s/p/sp3n_1.jpg,"RODAMEIO DE POLIURETANO",/s/p/sp3n_1.jpg,,"06/02/19 14:32","05/04/19 19:09",,,"Bloco após Coluna de Informações",,,,Não,,,,,,,"Usar o config",,"b2w=Sim,calculodepreco=COST,exportar_simples=Sim,featured=Não,genero=UNISSEX,listagem=<p>Unidade de venda: kit&nbsp;com 8 metros<br /> Dimens&atilde;o:&nbsp;13X23X2000MM<br /> Peso:&nbsp;0,06kg</p>,marca=GART,markup=1,metro=Não,modelo=Modelo SP3N 13x23mm ,origem=NACIONAL,tempo_garantia=36,volume_height=6,volume_length=205,volume_width=4",10.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,0,0,0.0000,0,0,0,0,"1604,1601,1602,1603,1901","1,2,3,4,5",,,,,/s/p/sp3n_1.jpg,,,,,,,,,
110802,default,Default,simple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"volume_height=8,volume_length=200,volume_width=2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110801,,Default,simple,"Default Category,Default Category/Produtos/Roda-Meio,Default Category/Produtos",base,"Rodameio de poliuretano mod SP3N 13x23mm barra com 2 metros","<p>Roda-meio de poliuretano injetado com superf&iacute;cie lisa. Densidade aproximada 200Kg/m2. Cor branca, n&atilde;o t&oacute;xico, sem CFC e HCFC. Acabamento com tinta a base de &aacute;gua, pintura sem solvente. Suas dimens&otilde;es s&atilde;o apresentadas em barras de 2 metros. Validade indeterminada.</p>
<p>Nota: Materiais estritamente decorativos e n&atilde;o possuem nenhuma fun&ccedil;&atilde;o estrutural.</p>
<p><span style=""color: #fc0c02;""><strong>INFORMA&Ccedil;&Otilde;ES IMPORTANTES</strong></span></p>
<p>1.&nbsp;&nbsp;<span style=""font-family: Helvetica;"">Imune a cupins, n&atilde;o mofa, resistente &agrave; umidade e f&aacute;cil instala&ccedil;&atilde;o.</span></p>
<p>2. Sugerimos a compra de 10% a mais da metragem calculada para o material, cobrindo assim eventuais perdas de barras e perfis na hora de cortes para aplica&ccedil;&atilde;o.</p>
<p>3. Para melhor fixa&ccedil;&atilde;o dos produtos, sugerimos a utiliza&ccedil;&atilde;o das colas pr&oacute;prias da marca.</p>
<p>4. Instala&ccedil;&atilde;o n&atilde;o inclusa.</p>
<style type=""text/css"" xml=""space""><!--
p.p1 {margin: 0.0px 0.0px 0.0px 0.0px; font: 12.0px Helvetica}
--></style>","<p>RODAMEIO DE POLIURETANO modelo SP3N - dimens&atilde;o 13X23X2000MM - peso 0,06kg - unidade M</p>",0.1400,1,"Taxable Goods","Não Visível Individualmente",29.6800,,,,rodameio-de-poliuretano-mod-sp3n-13x23-caixa-com-2-metros,,,,/s/p/sp3n.jpg,"RODAMEIO DE POLIURETANO",/s/p/sp3n.jpg,"RODAMEIO DE POLIURETANO",/s/p/sp3n.jpg,"RODAMEIO DE POLIURETANO",/s/p/sp3n.jpg,,"06/02/19 14:31","12/07/19 14:14",,,"Bloco após Coluna de Informações",,,,Não,,,,,,,"Usar o config",,"b2w=Sim,calculodepreco=COST,exportar_simples=Sim,featured=Não,genero=UNISSEX,listagem=<p>Unidade de venda: barra de 2 metros<br /> Dimens&atilde;o:&nbsp;13X23X2000MM<br /> Peso:&nbsp;0,06kg</p>,marca=GART,markup=1,metro=Não,modelo=Modelo SP3N 13x23mm ,origem=NACIONAL,tempo_garantia=36,volume_height=3,volume_length=205,volume_width=4",0.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,0,1.0000,1,1,0,0,0.0000,0,0,0,0,"1604,1601,1602,1603,1901","1,2,3,4,5",,,,,/s/p/sp3n.jpg,,,,,,,,,
110801,default,Default,simple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"volume_height=8,volume_length=200,volume_width=2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
